FID,COUNTY,DLAT_GIS,DLONG_GIS,LINE,STOP_NUM,STOP_TYPE,STREET_DIR,DESCRIPTION_BSL,DIRECTION_OP,MUNICIPALITY,GlobalID
53345,Passaic,41.14137,-74.31528,196,27883,NS,N,GREENWOOD LAKE TPKE AT EAST SHORE RD,Ou,WEST MILFORD TWP,9cc4ced5-3df8-42f7-a5e2-be9afddcf849
53346,Passaic,41.14137,-74.31528,197,27883,NS,N,GREENWOOD LAKE TPKE AT EAST SHORE RD,Ou,WEST MILFORD TWP,64bd8d2a-2b5e-4bc1-abbd-ef74c5897221
53347,Passaic,40.9035,-74.16769,72,27335,FS,N,MAIN ST AT MARY ST. (HOSPITAL PLAZA),Ou,PATERSON,3c912a54-06bd-4537-aef6-e74d5b3000f0
53348,Passaic,40.9035,-74.16769,74,27335,FS,N,MAIN ST AT MARY ST. (HOSPITAL PLAZA),Ou,PATERSON,e15b228a-ddba-478e-a470-ed4dfccff01f
53349,Passaic,40.9035,-74.16769,190,27335,FS,N,MAIN ST AT MARY ST. (HOSPITAL PLAZA),Ou,PATERSON,c4282be8-2c08-47e9-a013-b8700611c839
53350,Passaic,41.13585,-74.34969,197,27908,FS,E,MARSHALL HILL RD AT COOLIDGE TERRACE,In,WEST MILFORD TWP,c84ed015-e0fa-4087-bef2-8b6ff0ae4bb2
53351,Passaic,41.13577,-74.34992,197,27909,NS,W,MARSHALL HILL RD AT COOLIDGE TERRACE,Ou,WEST MILFORD TWP,0e76391e-86fe-4e3f-af78-6dac4ecdf0bd
53352,Passaic,40.96351,-74.25311,197,31587,NS,E,PATERSON HAMBURG TPKE AT JACKSON AVE,In,WAYNE TWP,fc3105d0-ac1b-4d5f-ab54-361b1de1634e
53353,Passaic,40.96351,-74.25311,748,31587,NS,E,PATERSON HAMBURG TPKE AT JACKSON AVE,In,WAYNE TWP,7660f2fb-b357-480c-b8cd-712e69370831
53354,Passaic,40.98414,-74.27623,197,27766,NS,W,PATERSON HAMBURG TPKE AT WESTVIEW RD,Ou,WAYNE TWP,930b547f-f3eb-4a5e-b8ec-5854af930679
53355,Passaic,40.98414,-74.27623,748,27766,NS,W,PATERSON HAMBURG TPKE AT WESTVIEW RD,Ou,WAYNE TWP,664dea60-6b59-4c95-bfbf-c20f9930467c
53356,Passaic,41.00753,-74.34192,194,26635,NS,W,PATERSON-HAMBURG TPKE AT BAILEY AVE#,Ou,BLOOMINGDALE,0acb9013-1d1d-45c9-a5ac-12e913b1c1e5
53357,Passaic,40.99662,-74.28485,197,27537,NS,E,PATERSON-HAMBURG TPKE AT LINCOLN AVE,In,POMPTON LAKES,8c647b7d-9213-4b2b-b412-5eb72fa7ad2f
53358,Passaic,40.99662,-74.28485,748,27537,NS,E,PATERSON-HAMBURG TPKE AT LINCOLN AVE,In,POMPTON LAKES,edde58bc-942e-4cb8-8a9a-b7ad9020c03d
53359,Passaic,40.99642,-74.28451,197,27541,NS,W,PATERSON-HAMBURG TPKE AT LINCOLN AVE,Ou,POMPTON LAKES,07197007-3bec-45e9-a224-f8848730c190
53360,Passaic,40.99642,-74.28451,748,27541,NS,W,PATERSON-HAMBURG TPKE AT LINCOLN AVE,Ou,POMPTON LAKES,0d2a206f-57e0-419f-b7b2-43fc1a8839ae
53361,Passaic,41.00151,-74.32273,194,26621,NS,E,PATERSON-HAMBURG TPKE AT VAN DAM AVE,In,BLOOMINGDALE,a68efff5-14c4-46aa-8cb4-0c9996f38bfe
53362,Passaic,41.00167,-74.32312,194,26622,FS,W,PATERSON-HAMBURG TPKE AT VAN DAM AVE,Ou,BLOOMINGDALE,dae2cc4e-c09a-43fe-ae69-78a91b9fddcd
53363,Passaic,41.04538,-74.29158,197,27658,NS,S,RINGWOOD AVE AT WARREN HAGSTROM BLVD,In,WANAQUE,490c36a9-fe40-4322-ae3e-c6ed6e399056
53364,Passaic,41.0453,-74.29151,197,27647,FS,N,RINGWOOD AVE AT WARREN HAGSTROM BLVD,Ou,WANAQUE,7029db08-7451-4eb0-b675-d1801cd59791
53365,Passaic,40.84662,-74.15539,709,26664,NS,S,BLOOMFIELD AVE AT INDUSTRIAL DR. EAST,In,CLIFTON,ea0cb7dd-4eae-400d-96b9-17940c75b8b5
53366,Passaic,40.90973,-74.17155,72,27349,NS,S,MAIN ST AT RT 80 RAMP (NEAR GREEN ST),In,PATERSON,e909b5ed-49f9-4b74-884f-cc036020530d
53367,Passaic,40.90973,-74.17155,74,27349,NS,S,MAIN ST AT RT 80 RAMP (NEAR GREEN ST),In,PATERSON,ba0414e7-5d68-4faa-b473-26149f1d6878
53368,Passaic,40.90973,-74.17155,190,27349,NS,S,MAIN ST AT RT 80 RAMP (NEAR GREEN ST),In,PATERSON,a3ba55b9-f4a1-4bb9-a647-d9c21cb060c9
53369,Passaic,40.94057,-74.27645,194,27725,NS,N,NEWARK POMPTON TURNPIKE AT LAYTHAM DR,Ou,WAYNE TWP,ce7eff34-5e4a-44ab-a419-41e890c86862
53370,Passaic,40.93182,-74.27389,194,27730,FS,S,NWK-POMPTON TPKE AT PACKANACK LAKE RD,In,WAYNE TWP,be22416d-eb06-426c-b2b9-fad82027516c
53371,Passaic,40.9327,-74.27378,194,27723,FS,N,NWK-POMPTON TPKE AT PACKANACK LAKE RD,Ou,WAYNE TWP,20ff44c4-e7bd-4b8e-b9c2-32c597aa5345
53372,Passaic,40.96788,-74.25837,197,27762,NS,W,PATERSON HAMBURG TPKE AT GEOFFREY WAY,Ou,WAYNE TWP,77f1c3d8-a951-41c4-9534-46c98e073147
53373,Passaic,40.96788,-74.25837,748,27762,NS,W,PATERSON HAMBURG TPKE AT GEOFFREY WAY,Ou,WAYNE TWP,7229a9d4-b74a-4211-b4b7-4e9bc3a965f5
53374,Passaic,40.95726,-74.2229,198,27755,FS,W,PATERSON HAMBURG TPKE AT HINCHMAN AVE,In,WAYNE TWP,18b8e55f-dfeb-40f1-baf4-fcd040de3b19
53375,Passaic,40.95726,-74.2229,744,27755,FS,W,PATERSON HAMBURG TPKE AT HINCHMAN AVE,Ou,WAYNE TWP,1165404b-cdfa-408c-9601-3d08c82c2372
53376,Passaic,40.95726,-74.2229,748,27755,FS,W,PATERSON HAMBURG TPKE AT HINCHMAN AVE,Ou,WAYNE TWP,6d91a080-7fb8-4bba-a3af-baf7ab2be00f
53377,Passaic,40.96524,-74.25535,197,27742,NS,E,PATERSON HAMBURG TPKE AT VALHALLA WAY,In,WAYNE TWP,288179df-e164-4dc5-a207-f47f60d3b314
53378,Passaic,40.96524,-74.25535,748,27742,NS,E,PATERSON HAMBURG TPKE AT VALHALLA WAY,In,WAYNE TWP,bdcb2eae-9e2d-4095-a9c0-9ceaa53a70c1
53379,Passaic,40.96523,-74.25511,197,27761,NS,W,PATERSON HAMBURG TPKE AT VALHALLA WAY,Ou,WAYNE TWP,47ab74c1-2032-4bdb-a3da-f6979567f00c
53380,Passaic,40.96523,-74.25511,748,27761,NS,W,PATERSON HAMBURG TPKE AT VALHALLA WAY,Ou,WAYNE TWP,60711532-e4fa-4776-8f7a-fb00e91c7f47
53381,Passaic,40.96938,-74.26024,197,27740,FS,E,PATERSON HAMBURG TPKE AT VAN RIPER RD,In,WAYNE TWP,1e831e46-7d80-4b7a-8a56-5081acd1fe69
53382,Passaic,40.96938,-74.26024,748,27740,FS,E,PATERSON HAMBURG TPKE AT VAN RIPER RD,In,WAYNE TWP,57ecda90-d097-422d-9261-971618166735
53383,Passaic,40.96963,-74.26044,197,27763,NS,W,PATERSON HAMBURG TPKE AT VAN RIPER RD,Ou,WAYNE TWP,95057d51-e8f4-488e-ba06-4c7ebc62e72b
53384,Passaic,40.96963,-74.26044,748,27763,NS,W,PATERSON HAMBURG TPKE AT VAN RIPER RD,Ou,WAYNE TWP,32306bec-b980-4fd2-8376-cd2bbe76ddcd
53385,Passaic,41.00803,-74.33922,194,26632,MB,E,PATERSON-HAMBURG TPKE 110'E OF 2ND ST,In,BLOOMINGDALE,deadc28b-7cb1-4013-b071-46fb055faa2a
53386,Passaic,40.99952,-74.29483,194,27544,FS,N,RINGWOOD AVE AT PATERSON-HAMBURG TPKE,In,POMPTON LAKES,9544d3a3-13a7-4b9a-9e65-ff243268cc88
53387,Passaic,40.99942,-74.29493,194,27555,NS,S,RINGWOOD AVE AT PATERSON-HAMBURG TPKE,Ou,POMPTON LAKES,e9481795-1d12-430b-9132-a510d90093b6
53388,Passaic,40.96235,-74.23964,744,27851,TM,N,WAYNE HILLS MALL AT SHOPRITE BUS STOP,In,WAYNE TWP,0cd6c60d-7f3b-4a42-9ff0-2dfd37c7c3d3
53389,Passaic,40.96235,-74.23964,744,27851,TM,N,WAYNE HILLS MALL AT SHOPRITE BUS STOP,Ou,WAYNE TWP,a10175a8-1c50-443c-ae01-db791446e212
53390,Passaic,40.94947,-74.27333,197,27687,MB,N,BLACK OAK RIDGE RD 235' N OF VANS LANE,Ou,WAYNE TWP,2c223d0f-64eb-4e4c-8253-253a901938b9
53391,Passaic,41.14344,-74.34581,196,27888,NS,S,GREENWOOD LAKE TPKE AT YELLOWSTONE AVE,In,WEST MILFORD TWP,df7b8896-ae37-4f4f-9d18-e1986da8feb6
53392,Passaic,41.14344,-74.34581,197,27888,NS,S,GREENWOOD LAKE TPKE AT YELLOWSTONE AVE,In,WEST MILFORD TWP,ff7d7408-81f8-4ee6-8dcb-7100d59f4e16
53393,Passaic,40.92659,-74.27217,194,27732,FS,S,NEWARK POMPTON TURNPIKE AT RYERSON AVE,In,WAYNE TWP,29f0164f-02cb-4cd3-92fa-533bcca3f8d4
53394,Passaic,40.92707,-74.27273,194,27721,FS,N,NEWARK POMPTON TURNPIKE AT RYERSON AVE,Ou,WAYNE TWP,7942b65c-8ca8-44fa-9f33-4d4400b2dba7
53395,Passaic,40.94808,-74.20704,748,30422,NS,W,PATERSON HAMBURG TPKE AT BOWFELL COURT,Ou,WAYNE TWP,87dee6bd-24eb-4cbc-b4ec-9b17dd8578e9
53396,Passaic,41.13731,-74.34217,196,27889,NS,S,GREENWOOD LAKE TPKE AT MARSHALL HILL RD,In,WEST MILFORD TWP,cb1072c8-8b72-4938-8fe0-22654075975b
53397,Passaic,41.13731,-74.34217,197,27889,NS,S,GREENWOOD LAKE TPKE AT MARSHALL HILL RD,In,WEST MILFORD TWP,641db362-eeaf-4def-aeb4-cb60115525cf
53398,Passaic,40.89515,-74.20119,704,27944,MB,S,MCBRIDE AVE 75' S OF ROSE PL/NESSER LN#,In,WOODLAND PARK,0f1afab0-cb96-421d-9a3e-4c00a2120188
53399,Passaic,40.9055,-74.24021,197,27598,MB,S,RIVERVIEW DR 164'N OF NORTH WINIFRED DR,In,TOTOWA,f2600643-710b-4f16-9c5c-7e9173e89b43
53400,Atlantic,39.32506,-74.50876,505,10721,FS,E,VENTNOR AVE AT SUMNER AVE,Ou,MARGATE CITY,2aa3cee0-349d-4071-b356-90ccaea88256
53401,Atlantic,39.3429,-74.47269,505,10931,NS,W,VENTNOR AVE AT SURREY AVE,In,VENTNOR CITY,5cf7c1bb-a8a4-44bd-9415-98ef1dd36c76
53402,Atlantic,39.34258,-74.473,505,10920,NS,E,VENTNOR AVE AT SURREY AVE,Ou,VENTNOR CITY,fd226672-7912-43e8-b84a-322af5321d64
53403,Atlantic,39.32382,-74.51159,505,10737,NS,W,VENTNOR AVE AT WILSON AVE,In,MARGATE CITY,dc338991-ad23-409e-9ba3-9fc0e0af406d
53404,Atlantic,39.43284,-74.49038,508,10033,NS,E,WYOMING AVE AT BAYVIEW DR,In,ABSECON,de005d7f-f1af-488d-82f0-dfa743d5d278
53405,Atlantic,39.43293,-74.49004,508,10030,NS,W,WYOMING AVE AT BAYVIEW DR,Ou,ABSECON,01524dd4-9439-4dcf-8996-46768983d400
53406,Atlantic,39.35871,-74.46068,507,10253,NS,N,ALBANY AVE AT CROSSAN AVE#,In,ATLANTIC CITY,ba62f756-1612-4fbd-b2fc-98049ad828bd
53407,Atlantic,39.35871,-74.46068,508,10253,NS,N,ALBANY AVE AT CROSSAN AVE#,In,ATLANTIC CITY,c45e16a5-bf06-4f24-9223-edceddc732c8
53408,Atlantic,39.35871,-74.46068,509,10253,NS,N,ALBANY AVE AT CROSSAN AVE#,In,ATLANTIC CITY,b8261334-08dc-42d1-8971-8fd9544a2f57
53409,Atlantic,39.3572,-74.45946,507,10252,NS,N,ALBANY AVE AT FILBERT AVE#,In,ATLANTIC CITY,88613104-a3f2-4caf-ac94-2d45f38b5be1
53410,Atlantic,39.3572,-74.45946,508,10252,NS,N,ALBANY AVE AT FILBERT AVE#,In,ATLANTIC CITY,0dc4efa4-5017-48b0-99a6-1b46afd7f80c
53411,Atlantic,39.3572,-74.45946,509,10252,NS,N,ALBANY AVE AT FILBERT AVE#,In,ATLANTIC CITY,47acd287-db0d-41ed-85c0-a7a9ea76c4e3
53412,Atlantic,39.36678,-74.42118,504,10058,FS,E,ARCTIC AVE AT DELAWARE AVE,Ou,ATLANTIC CITY,408c7b75-d7e1-4930-9681-efb39ece2564
53413,Atlantic,39.36627,-74.42255,504,10057,FS,E,ARCTIC AVE AT MARYLAND AVE,Ou,ATLANTIC CITY,64bad684-4998-46fb-a012-418d3ca1b575
53414,Atlantic,39.36561,-74.42418,504,10056,NS,E,ARCTIC AVE AT VIRGINIA AVE,Ou,ATLANTIC CITY,cd83b3ec-90d7-4381-b3a4-b5873b8db93c
53415,Atlantic,39.35278,-74.45146,505,10098,NS,W,ATLANTIC AVE AT BOSTON AVE,In,ATLANTIC CITY,502df90e-87b2-41df-ac72-76b2efe3d60a
53416,Atlantic,39.35278,-74.45146,507,10098,NS,W,ATLANTIC AVE AT BOSTON AVE,In,ATLANTIC CITY,d2a31ba8-7599-470a-9dfb-ab1a9f1a3f54
53417,Atlantic,39.35278,-74.45146,508,10098,NS,W,ATLANTIC AVE AT BOSTON AVE,In,ATLANTIC CITY,3d46871d-45e2-4938-b5dc-99de8b53593f
53418,Atlantic,39.35278,-74.45146,509,10098,NS,W,ATLANTIC AVE AT BOSTON AVE,In,ATLANTIC CITY,86b8f3ea-3149-4e84-91e2-f60509928f89
53419,Atlantic,39.35276,-74.45099,505,10059,FS,E,ATLANTIC AVE AT BOSTON AVE,Ou,ATLANTIC CITY,28ea51f7-1728-41b8-bbbe-8c97955d3f0f
53420,Atlantic,39.35276,-74.45099,507,10059,FS,E,ATLANTIC AVE AT BOSTON AVE,Ou,ATLANTIC CITY,e524eaca-bfbe-4380-8ee9-1a65dcc6cec4
53421,Atlantic,39.35276,-74.45099,508,10059,FS,E,ATLANTIC AVE AT BOSTON AVE,Ou,ATLANTIC CITY,b6ceeffe-0305-4363-a700-f3781457a120
53422,Atlantic,39.35276,-74.45099,509,10059,FS,E,ATLANTIC AVE AT BOSTON AVE,Ou,ATLANTIC CITY,547c75a4-349b-4c2e-9f11-2d7f8b45b577
53423,Atlantic,39.35403,-74.44836,505,10095,FS,W,ATLANTIC AVE AT MORRIS AVE,In,ATLANTIC CITY,ff7caeea-704b-497a-ad45-8ab0fc8636e5
53424,Atlantic,39.35403,-74.44836,507,10095,FS,W,ATLANTIC AVE AT MORRIS AVE,In,ATLANTIC CITY,30457027-0b10-4f7d-b9f6-bdcf47a68111
53425,Atlantic,39.35403,-74.44836,508,10095,FS,W,ATLANTIC AVE AT MORRIS AVE,In,ATLANTIC CITY,33203967-031f-4f43-adcb-6518fa898bd4
53426,Atlantic,39.35403,-74.44836,509,10095,FS,W,ATLANTIC AVE AT MORRIS AVE,In,ATLANTIC CITY,000e1cbd-7f5e-44a4-a6a9-8a43f978ecd5
53427,Atlantic,39.31192,-74.52719,505,30614,FS,W,ATLANTIC AVE AT S 24TH AVE,In,LONGPORT,6aefe8aa-9b07-4ebc-b064-3308f3be25b2
53428,Atlantic,39.31179,-74.52695,505,30615,NS,E,ATLANTIC AVE AT S 24TH AVE,Ou,LONGPORT,0578272f-2111-4687-a384-9241a237c709
53429,Atlantic,39.31313,-74.52518,505,30613,FS,W,ATLANTIC AVE AT S 27TH AVE,In,LONGPORT,ad1d4f09-8b36-4349-bb7a-a461aa0ef100
53430,Atlantic,39.44088,-74.68734,553,10593,NS,W,ATLANTIC AVE AT UNAMI BLVD,In,HAMILTON TWP,112b33ff-ecab-4095-b02e-ec8487fbf2bb
53431,Atlantic,39.44077,-74.68718,553,10592,FS,E,ATLANTIC AVE AT UNAMI BLVD,Ou,HAMILTON TWP,16f3830b-d29b-4d2c-a1ac-2e629f3a32d0
53432,Atlantic,39.36814,-74.42227,504,10105,NS,W,BALTIC AVE AT DELAWARE AVE,In,ATLANTIC CITY,0de82e16-0196-4d9a-8aca-52209c83ef90
53433,Atlantic,39.36741,-74.42409,504,10106,FS,W,BALTIC AVE AT MARYLAND AVE,In,ATLANTIC CITY,6f4da570-a743-4947-87d1-fde0c7114453
53434,Atlantic,39.36456,-74.43113,504,10110,NS,W,BALTIC AVE AT NEW YORK AVE,In,ATLANTIC CITY,e867481c-4a36-419a-b46d-e5a24ec275bc
53435,Atlantic,39.36456,-74.43113,504,10110,NS,W,BALTIC AVE AT NEW YORK AVE,Ou,ATLANTIC CITY,84d99b2f-9c51-45bc-9240-55791f224f1e
53436,Atlantic,39.64734,-74.78997,554,10603,NS,S,BELLEVUE AVE AT ELVINS AVE,Ou,HAMMONTON,5dbde962-5fba-4320-a6c6-4e7b2ef10e06
53437,Atlantic,39.64171,-74.79656,554,10616,NS,N,BELLEVUE AVE AT FOURTH ST#,In,HAMMONTON,adbcb1f5-ffb6-478f-a200-1c22af6f330e
53438,Atlantic,39.64417,-74.79362,554,10605,NS,N,BELLEVUE AVE AT LIBERTY ST,In,HAMMONTON,423c178f-93ef-4411-9f53-37becac1d335
53439,Atlantic,39.40717,-74.36361,501,10300,FS,N,BRIGANTINE AVE AT 2ND ST S,In,BRIGANTINE,921688a5-971f-4d10-862c-16e61f0ad11b
53440,Atlantic,39.3948,-74.38456,501,10339,NS,N,BRIGANTINE AVE AT 30TH ST#,In,BRIGANTINE,62b83481-3756-41ea-8c11-4a8901f47aab
53441,Atlantic,39.40939,-74.36086,501,10301,NS,N,BRIGANTINE AVE AT 4TH ST N,In,BRIGANTINE,e884c357-b6c1-400c-bb63-2d9e761dfdab
53442,Atlantic,39.40582,-74.36584,501,10309,FS,S,BRIGANTINE AVE AT 4TH ST S,Ou,BRIGANTINE,04c28c13-f3af-4a24-af90-405e9ef7a20d
53443,Atlantic,39.41036,-74.35954,501,10302,NS,N,BRIGANTINE AVE AT 6TH ST N,In,BRIGANTINE,7f40923e-afd9-4f71-9daa-d6c949ffb50b
53444,Atlantic,39.41063,-74.35947,501,10307,NS,S,BRIGANTINE AVE AT 6TH ST N,Ou,BRIGANTINE,7531cf04-d34f-439c-bc6e-586c165663b4
53445,Atlantic,39.40508,-74.36686,501,10299,NS,N,BRIGANTINE AVE AT 6TH ST S,In,BRIGANTINE,4ba345b4-12bb-410f-957f-29e25b5ae43f
53446,Atlantic,39.4053,-74.36679,501,10310,NS,S,BRIGANTINE AVE AT 6TH ST S,Ou,BRIGANTINE,26d13eae-e482-4fb3-b57e-04fe42a86b4a
53447,Atlantic,39.41159,-74.35817,501,10306,NS,S,BRIGANTINE AVE AT 8TH ST N,Ou,BRIGANTINE,bd4427de-6d22-4e79-87a7-1d9c9cd335f5
53448,Atlantic,39.40448,-74.36797,501,10298,FS,N,BRIGANTINE AVE AT 8TH ST S,In,BRIGANTINE,61dc7468-e0b9-4f6d-83d3-7b5a69bfe0e1
53449,Atlantic,39.41169,-74.35766,501,10303,NS,N,BRIGANTINE AVE AT 9TH ST N,In,BRIGANTINE,6f8c233b-2a88-457f-8ec9-68e92bd3e7cb
53450,Atlantic,39.40386,-74.36912,501,10297,NS,N,BRIGANTINE AVE AT 9TH ST S,In,BRIGANTINE,69b7b739-d7b8-45c9-9e01-df7f04b16f55
53451,Atlantic,39.40408,-74.36903,501,10311,NS,S,BRIGANTINE AVE AT 9TH ST S,Ou,BRIGANTINE,32843d25-16d0-4a14-a9dd-09e0f0a0af14
53452,Atlantic,39.34316,-74.47936,505,10900,NS,N,DORSET AVE AT MONMOUTH AVE,In,VENTNOR CITY,88991268-cbbd-40f3-9c84-f1974fb04de5
53453,Atlantic,39.34338,-74.47973,505,10908,NS,S,DORSET AVE AT MONMOUTH AVE,In,VENTNOR CITY,5db6f069-003d-47a9-9935-3f824349d1e3
53454,Atlantic,39.34316,-74.47936,505,10900,NS,N,DORSET AVE AT MONMOUTH AVE,Ou,VENTNOR CITY,571b9dfb-a046-494e-b77c-76f46971ecd1
53455,Atlantic,39.34338,-74.47973,505,10908,NS,S,DORSET AVE AT MONMOUTH AVE,Ou,VENTNOR CITY,b9146ff7-8cbd-4e8f-af99-ce80b0642c02
53456,Atlantic,39.62897,-74.79331,554,10618,NS,W,EGG HARBOR RD AT PARK AVE#,In,HAMMONTON,edb59824-cf76-4b9f-bc2a-ae1638d22ac7
53457,Atlantic,39.62885,-74.79306,554,10621,NS,E,EGG HARBOR RD AT PARK AVE#,Ou,HAMMONTON,1da0d18b-6158-4359-afb5-269a842c0677
53458,Atlantic,39.4971,-74.94565,553,32462,NS,S,LINCOLN AVE AT OAK RD,In,BUENA VISTA TWP,b86f2bc4-ca8e-4e2b-b4e5-442131b5ac75
53459,Atlantic,39.49733,-74.94522,553,32448,FS,N,LINCOLN AVE AT OAK RD,Ou,BUENA VISTA TWP,4e1df8cc-2616-4559-bd19-8fbf9dd1f3db
53460,Atlantic,39.40507,-74.51061,508,10837,FS,N,MAIN ST AT DELILAH RD,In,PLEASANTVILLE,25dfd221-1768-4c66-890c-1f3564a45538
53461,Atlantic,39.40507,-74.51061,554,10837,FS,N,MAIN ST AT DELILAH RD,In,PLEASANTVILLE,b47a7026-7455-49c9-9d19-cf6fd5b858c4
53462,Atlantic,39.40507,-74.51061,559,10837,FS,N,MAIN ST AT DELILAH RD,In,PLEASANTVILLE,c55432e9-0afb-49dd-b849-b7dbcf1fff8d
53463,Atlantic,39.40475,-74.51104,508,10811,NS,S,MAIN ST AT DELILAH RD,Ou,PLEASANTVILLE,0626ceb2-e6b1-4ee8-899e-5a662c06b661
53464,Atlantic,39.40475,-74.51104,554,10811,NS,S,MAIN ST AT DELILAH RD,Ou,PLEASANTVILLE,6659bbcd-be1a-401e-a6fb-23bc4712ce86
53465,Atlantic,39.40475,-74.51104,559,10811,NS,S,MAIN ST AT DELILAH RD,Ou,PLEASANTVILLE,9da1ec27-3756-48a5-9141-591eab03167e
53466,Atlantic,39.4027,-74.51271,508,10836,NS,N,MAIN ST AT STENTON PL,In,PLEASANTVILLE,e42e8c29-150f-4e29-a37b-4a2f5335beb3
53467,Atlantic,39.4027,-74.51271,554,10836,NS,N,MAIN ST AT STENTON PL,In,PLEASANTVILLE,38182982-edd9-4e37-be36-51ec655b5569
53468,Atlantic,39.4027,-74.51271,559,10836,NS,N,MAIN ST AT STENTON PL,In,PLEASANTVILLE,b83d52f2-4969-4334-a13d-0605cec4342e
53469,Atlantic,39.40291,-74.51264,508,10812,NS,S,MAIN ST AT STENTON PL,Ou,PLEASANTVILLE,ea496ec8-df0d-4793-8653-5e15c1dd539c
53470,Atlantic,39.40291,-74.51264,554,10812,NS,S,MAIN ST AT STENTON PL,Ou,PLEASANTVILLE,9dbcb96c-15b4-485e-a906-bb57306f4a11
53471,Atlantic,39.40291,-74.51264,559,10812,NS,S,MAIN ST AT STENTON PL,Ou,PLEASANTVILLE,68362254-3404-4adb-8954-9b69cfa691d7
53472,Atlantic,39.37393,-74.55479,509,31535,NS,N,NEW RD AT BANNING AVE,Ou,NORTHFIELD,a8994bd4-2299-4afa-8b73-cebffea52498
53473,Atlantic,39.38106,-74.54614,509,10781,NS,S,NEW RD AT DOLPHIN AVE,In,NORTHFIELD,d6c37584-0756-46e0-a736-6496ef2848ae
53474,Atlantic,39.38116,-74.5458,509,10798,FS,N,NEW RD AT DOLPHIN AVE,Ou,NORTHFIELD,d65b95c3-0994-4834-a6cc-7fcf19d1bac5
53475,Atlantic,39.35682,-74.57124,509,10674,NS,S,NEW RD AT HAINES AVE#,In,LINWOOD,acbe1724-ec5c-4cf2-8d43-8e639082b705
53476,Atlantic,39.35686,-74.57098,509,10666,FS,N,NEW RD AT HAINES AVE#,Ou,LINWOOD,1a7d865b-7250-4880-ba8e-4fc775b5c550
53477,Atlantic,39.37758,-74.55115,509,10783,FS,S,NEW RD AT JACKSON AVE,In,NORTHFIELD,adda92bf-7047-4d07-b02b-21f5d7b306c1
53478,Atlantic,39.37797,-74.55043,509,10796,FS,N,NEW RD AT JACKSON AVE,Ou,NORTHFIELD,e333fb51-7114-40db-b7c5-c2b5a575904d
53479,Atlantic,39.34959,-74.57788,509,10678,NS,S,NEW RD AT MONROE AVE#,In,LINWOOD,a7af0136-a45e-4fa7-acc9-6732c1a7b183
53480,Atlantic,39.34941,-74.57783,509,10662,NS,N,NEW RD AT MONROE AVE#,Ou,LINWOOD,a3e1e256-3ab4-4d87-a2b5-14e23d76c075
53481,Atlantic,39.354,-74.57507,509,10676,NS,S,NEW RD AT POPLAR AVE#,In,LINWOOD,986e4b4d-8b41-4764-aafb-e70cbfb4dad8
53482,Atlantic,39.35417,-74.57477,509,10664,FS,N,NEW RD AT POPLAR AVE#,Ou,LINWOOD,b311d89d-d94b-4e0c-8661-488d6171b1ae
53483,Atlantic,39.31346,-74.60654,509,10881,NS,S,NEW RD AT VILLAGE DR#,In,SOMERS POINT,740ca67d-e57c-4cfc-84aa-bf6724b05eda
53484,Atlantic,39.37275,-74.44324,505,10171,NS,S,OHIO AVE AT HURON AVE,In,ATLANTIC CITY,3e236ef8-30e6-43a7-a101-e38b93d581ea
53485,Atlantic,39.41625,-74.57862,502,10384,FS,W,RT-40/322 AT FARR AVE,In,EGG HARBOR TWP,be5b583c-62cf-48bc-b8c6-c4d6dfd99965
53486,Atlantic,39.41625,-74.57862,553,10384,FS,W,RT-40/322 AT FARR AVE,In,EGG HARBOR TWP,ab263d59-ff38-4a1a-84ac-e664f176cf2a
53487,Atlantic,39.39446,-74.54079,502,10845,NS,W,RT-40/322 AT NOAHS RD,In,PLEASANTVILLE,15c41342-a9af-405d-a04f-4ffeba3fa057
53488,Atlantic,39.39446,-74.54079,553,10845,NS,W,RT-40/322 AT NOAHS RD,In,PLEASANTVILLE,b3cd525e-bd81-4bfa-a023-5193973ad342
53489,Atlantic,39.41413,-74.35444,501,10304,NS,N,BRIGANTINE AVE AT 14TH ST NORTH,In,BRIGANTINE,a71ded07-1a91-4213-891c-37735c74d835
53490,Atlantic,39.41413,-74.35444,501,10304,NS,N,BRIGANTINE AVE AT 14TH ST NORTH,Ou,BRIGANTINE,da3c6643-1258-4bb4-a3b6-14b020cca09c
53491,Atlantic,39.37673,-74.43079,501,10112,NS,N,BRIGANTINE BLVD AT MARYLAND AVE,In,ATLANTIC CITY,9d2fda64-9c50-42b4-b75c-17a1298af3ac
53492,Atlantic,39.49166,-74.50189,508,10501,FS,W,COLLINS RD AT CHEROKEE DR. WEST,In,GALLOWAY TWP,0b5a7a75-84cd-48ae-976d-759904c836c2
53493,Atlantic,39.4566,-74.66335,553,10575,MB,N,COLOGNE AVE 175' S of ROUTE 322,Ou,HAMILTON TWP,73c89de3-3655-4af2-8d27-63a27397c9a4
53494,Atlantic,39.35824,-74.44668,504,10118,FS,W,FAIRMOUNT AVE AT CALIFORNIA AVE,In,ATLANTIC CITY,c74db2c9-dd73-4e84-ad11-2e4aac3bc7b1
53495,Atlantic,39.355,-74.45472,504,10122,NS,W,FAIRMOUNT AVE AT PROVIDENCE AVE,In,ATLANTIC CITY,fde6f070-b251-4663-8cff-9788472e9168
